,Plant_Id,Combined_Heat_And_Power_Plant,Plant_Name,Operator_Name,Operator_Id,Plant_State,Naics_Code,Sector_Name,Reported_Prime_Mover,Month_Year,Mmbtu,Netgen,Region
1574,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,3/2018,8348,916.972,E
1575,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,4/2018,9054,994.519,E
1576,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,5/2018,8002,878.919,E
1577,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,6/2018,8823,969.186,E
1578,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,7/2018,8502,933.85,E
1579,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,8/2018,8669,952.196,E
1580,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,9/2018,7091,778.843,E
1581,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,10/2018,7478,821.43,E
1582,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,11/2018,5441,597.669,E
1583,60737,N,Church Hill,Marina Energy LLC,56997,MD,22,NAICS-22 Non-Cogen,PV,12/2018,4900,538.204,E
1584,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,1/2018,853,93.729,C
1585,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,2/2018,823,90.421,C
1586,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,3/2018,1218,133.781,C
1587,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,4/2018,1321,145.094,C
1588,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1167,128.229,C
1589,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,6/2018,1287,141.398,C
1590,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,7/2018,1240,136.243,C
1591,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,8/2018,1265,138.919,C
1592,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1034,113.628,C
1593,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1091,119.841,C
1594,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,11/2018,794,87.196,C
1595,60820,N,Montgomery County Correctional Facility,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,12/2018,715,78.521,C
1596,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,1/2018,367,40.304,W
1597,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,2/2018,354,38.88,W
1598,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,3/2018,524,57.525,W
1599,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,4/2018,568,62.389,W
1600,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,5/2018,502,55.137,W
1601,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,6/2018,554,60.8,W
1602,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,7/2018,533,58.584,W
1603,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,8/2018,544,59.734,W
1604,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,9/2018,445,48.859,W
1605,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,10/2018,469,51.531,W
1606,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,11/2018,341,37.494,W
1607,60847,N,Garrett County - DPU Treatment Plant,Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,12/2018,307,33.763,W
1608,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,1/2018,1455,159.812,C
1609,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,2/2018,1404,154.171,C
1610,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,3/2018,2077,228.102,C
1611,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,4/2018,2252,247.392,C
1612,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1990,218.636,C
1613,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,6/2018,2195,241.09,C
1614,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,7/2018,2115,232.301,C
1615,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,8/2018,2156,236.864,C
1616,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1764,193.742,C
1617,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1860,204.335,C
1618,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,11/2018,1354,148.674,C
1619,60849,N,Emmitsburg Solar Arrays,"UGI Energy Services, LLC",60508,MD,22,NAICS-22 Non-Cogen,PV,12/2018,1219,133.881,C
1620,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,1/2018,1153,126.637,N
1621,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,2/2018,1112,122.168,N
1622,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,3/2018,1646,180.751,N
1623,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,4/2018,1785,196.037,N
1624,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1577,173.25,N
1625,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,6/2018,1739,191.043,N
1626,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,7/2018,1676,184.078,N
1627,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,8/2018,1709,187.694,N
1628,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1398,153.524,N
1629,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1474,161.918,N
1630,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,11/2018,1073,117.811,N
1631,61185,N,Pfeffers,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,12/2018,966,106.089,N
1632,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,1/2018,1069,117.443,N
1633,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,2/2018,1031,113.299,N
1634,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,3/2018,1526,167.63,N
1635,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,4/2018,1655,181.806,N
1636,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1463,160.673,N
1637,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,6/2018,1613,177.175,N
1638,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,7/2018,1554,170.715,N
1639,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,8/2018,1585,174.069,N
1640,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1296,142.379,N
1641,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1367,150.164,N
1642,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,11/2018,995,109.259,N
1643,61358,N,IGS Solar I - BWI5,"IGS Solar I, LLC",60994,MD,22,NAICS-22 Non-Cogen,PV,12/2018,896,98.388,N
1644,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,1/2018,1507,165.541,N
1645,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,2/2018,1454,159.698,N
1646,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,3/2018,2151,236.279,N
1647,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,4/2018,2333,256.261,N
1648,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,5/2018,2062,226.474,N
1649,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,6/2018,2274,249.733,N
1650,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,7/2018,2191,240.628,N
1651,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,8/2018,2234,245.355,N
1652,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1827,200.687,N
1653,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1927,211.66,N
1654,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,11/2018,1402,154.003,N
1655,61465,N,IGS Solar I - BWI2,"IGS ORIX Solar I, LLC",61077,MD,22,NAICS-22 Non-Cogen,PV,12/2018,1263,138.681,N
1656,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,1/2018,7939,872.003,C
1657,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,2/2018,7659,841.227,C
1658,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,3/2018,11331,1244.625,C
1659,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,4/2018,12289,1349.881,C
1660,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,5/2018,10861,1192.974,C
1661,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,6/2018,11976,1315.495,C
1662,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,7/2018,11540,1267.534,C
1663,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,8/2018,11766,1292.435,C
1664,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,9/2018,9624,1057.14,C
1665,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,10/2018,10150,1114.943,C
1666,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,11/2018,7385,811.228,C
1667,61519,N,Baker Point,Cypress Creek Renewables,61060,MD,22,NAICS-22 Non-Cogen,PV,12/2018,6651,730.515,C
1668,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,1/2018,12857,1412.189,C
1669,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,2/2018,12403,1362.351,C
1670,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,3/2018,18350,2015.646,C
1671,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,4/2018,19902,2186.106,C
1672,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,5/2018,17589,1931.999,C
1673,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,6/2018,19395,2130.419,C
1674,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,7/2018,18688,2052.747,C
1675,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,8/2018,19055,2093.074,C
1676,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,9/2018,15586,1712.017,C
1677,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,10/2018,16438,1805.629,C
1678,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,11/2018,11961,1313.768,C
1679,61552,N,Fort Detrick Solar PV,"Montevue Lane Solar, LLC",61153,MD,22,NAICS-22 Non-Cogen,PV,12/2018,10771,1183.055,C
1680,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,1/2018,.,.,C
1681,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,2/2018,.,.,C
1682,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,3/2018,.,.,C
1683,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,4/2018,.,.,C
1684,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,5/2018,.,.,C
1685,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,6/2018,2033,223.256,C
1686,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,7/2018,1958,215.117,C
1687,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,8/2018,1997,219.343,C
1688,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,9/2018,1633,179.41,C
1689,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,10/2018,1723,189.22,C
1690,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,11/2018,1253,137.676,C
1691,61608,N,Montgomery County Solar,Montgomery County Solar,61211,MD,92,Commercial NAICS Non-Cogen,PV,12/2018,1129,123.978,C
1692,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,1/2018,1202,132.031,C
1693,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,2/2018,1160,127.373,C
1694,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,3/2018,1716,188.453,C
1695,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,4/2018,1861,204.39,C
1696,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1644,180.632,C
1697,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,6/2018,1813,199.184,C
1698,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,7/2018,1747,191.922,C
1699,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,8/2018,1782,195.692,C
1700,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1457,160.065,C
1701,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1537,168.817,C
1702,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,11/2018,1118,122.831,C
1703,61738,N,GWCC PV Solar Farm,GWCC PV Solar Farm,61362,MD,22,NAICS-22 Non-Cogen,PV,12/2018,1007,110.61,C
1704,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,1/2018,.,.,C
1705,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,2/2018,.,.,C
1706,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,3/2018,1148,126.14,C
1707,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,4/2018,1245,136.806,C
1708,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,5/2018,1101,120.904,C
1709,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,6/2018,1214,133.321,C
1710,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,7/2018,1170,128.461,C
1711,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,8/2018,1192,130.984,C
1712,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,9/2018,975,107.138,C
1713,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1029,112.996,C
1714,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,11/2018,748,82.215,C
1715,61915,N,Bowie State Solar,Terraform Arcadia,63249,MD,22,NAICS-22 Non-Cogen,PV,12/2018,674,74.035,C
1716,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,1/2018,.,.,C
1717,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,2/2018,.,.,C
1718,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,3/2018,.,.,C
1719,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,4/2018,2417,265.522,C
1720,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,5/2018,2136,234.659,C
1721,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,6/2018,2356,258.759,C
1722,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,7/2018,2270,249.325,C
1723,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,8/2018,2314,254.223,C
1724,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,9/2018,1893,207.94,C
1725,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,10/2018,1997,219.31,C
1726,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,11/2018,1453,159.569,C
1727,62043,N,First Baptist Church of Glenarden,IOS II LLC,61620,MD,22,NAICS-22 Non-Cogen,PV,12/2018,1308,143.693,C
1728,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,1/2018,0,0,E
1729,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,2/2018,0,0,E
1730,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,3/2018,0,0,E
1731,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,4/2018,0,0,E
1732,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,5/2018,0,0,E
1733,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,6/2018,0,0,E
1734,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,7/2018,0,0,E
1735,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,8/2018,0,0,E
1736,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,9/2018,0,0,E
1737,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,10/2018,0,0,E
1738,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,11/2018,0,0,E
1739,62074,N,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,60947,MD,22,NAICS-22 Non-Cogen,PV,12/2018,0,0,E
1740,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,1/2018,.,.,C
1741,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,2/2018,.,.,C
1742,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,3/2018,.,.,C
1743,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,4/2018,.,.,C
1744,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,5/2018,.,.,C
1745,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,6/2018,.,.,C
1746,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,7/2018,.,.,C
1747,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,8/2018,.,.,C
1748,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,9/2018,.,.,C
1749,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,10/2018,.,.,C
1750,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,11/2018,.,.,C
1751,62208,N,NIST Solar,Constellation New Energy Inc.,60396,MD,22,NAICS-22 Non-Cogen,PV,12/2018,0,0,C
1752,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,1/2018,1640,180.13,N
1753,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,2/2018,1582,173.772,N
1754,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,3/2018,2341,257.102,N
1755,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,4/2018,2539,278.845,N
1756,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,5/2018,2244,246.433,N
1757,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,6/2018,2474,271.742,N
1758,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,7/2018,2384,261.834,N
1759,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,8/2018,2431,266.978,N
1760,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,9/2018,1988,218.373,N
1761,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,10/2018,2097,230.314,N
1762,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,11/2018,1526,167.575,N
1763,62323,N,Macy's MD Joppa Solar Project,"Northstar Macy's Maryland 2015, LLC",61821,MD,421,Commercial NAICS Non-Cogen,PV,12/2018,1374,150.902,N
1764,62405,N,UMCES Ground Mount,Standard Solar,60531,MD,22,NAICS-22 Non-Cogen,PV,1/2018,.,.,E
1765,62405,N,UMCES Ground Mount,Standard Solar,60531,MD,22,NAICS-22 Non-Cogen,PV,2/2018,2238,245.801,E
